city,state_id,state_code
Halvad,4030,GJ
Hansot,4030,GJ
Harij,4030,GJ
Harsol,4030,GJ
Hathuran,4030,GJ
Himatnagar,4030,GJ
Idar,4030,GJ
Jakhau,4030,GJ
Jalalpore,4030,GJ
Jalalpur,4030,GJ
Jalia,4030,GJ
Jambuda,4030,GJ
Jambusar,4030,GJ
Jamnagar,4030,GJ
Jarod,4030,GJ
Jasdan,4030,GJ
Jetalpur,4030,GJ
Jetalsar,4030,GJ
Jetpur,4030,GJ
Jetpur (Navagadh),4030,GJ
Jhalod,4030,GJ
Jhulasan,4030,GJ
Jodhpur,4030,GJ
Jodhpur (Ahmedabad),4030,GJ
Jodia,4030,GJ
Jodiya Bandar,4030,GJ
Junagadh,4030,GJ
Kachchh,4030,GJ
Kachholi,4030,GJ
Kadi,4030,GJ
Kadod,4030,GJ
Kalavad,4030,GJ
Kalol,4030,GJ
Kandla,4030,GJ
Kandla port,4030,GJ
Kanodar,4030,GJ
Kapadvanj,4030,GJ
Karamsad,4030,GJ
Kariana,4030,GJ
Karjan,4030,GJ
Kathor,4030,GJ
Katpur,4030,GJ
Kawant,4030,GJ
Kayavarohan,4030,GJ
Kerwada,4030,GJ
Keshod,4030,GJ
Khambhalia,4030,GJ
Khambhat,4030,GJ
Khavda,4030,GJ
Kheda,4030,GJ
Khedbrahma,4030,GJ
Khedoi,4030,GJ
Kherali,4030,GJ
Kheralu,4030,GJ
Kodinar,4030,GJ
Kosamba,4030,GJ
Kothara,4030,GJ
Kotharia,4030,GJ
Kukarmunda,4030,GJ
Kukma,4030,GJ
Kundla,4030,GJ
Kutch district,4030,GJ
Kutiyana,4030,GJ
Ladol,4030,GJ
Lakhpat,4030,GJ
Lakhtar,4030,GJ
Lalpur,4030,GJ
Langhnaj,4030,GJ
Lathi,4030,GJ
Limbdi,4030,GJ
Limkheda,4030,GJ
Lunavada,4030,GJ
Madhavpur Ghed,4030,GJ
Madhi,4030,GJ
Mahemdavad,4030,GJ
Mahesana,4030,GJ
Mahisa,4030,GJ
Mahudha,4030,GJ
Mahuva,4030,GJ
Mahuva (Surat),4030,GJ
Malpur,4030,GJ
Manavadar,4030,GJ
Mandal,4030,GJ
Mandvi,4030,GJ
Mandvi (Surat),4030,GJ
Mangrol,4030,GJ
Mangrol (Junagadh),4030,GJ
Mansa,4030,GJ
Meghraj,4030,GJ
Mehsana,4030,GJ
Mendarda,4030,GJ
Mithapur,4030,GJ
Modasa,4030,GJ
Morbi,4030,GJ
Morva (Hadaf),4030,GJ
Morwa,4030,GJ
Mundra,4030,GJ
Nadiad,4030,GJ
Nagwa,4030,GJ
Naldhara,4030,GJ
Naliya,4030,GJ
Nargol,4030,GJ
Narmada,4030,GJ
Naroda,4030,GJ
Navsari,4030,GJ
Nikora,4030,GJ
Nizar,4030,GJ
Odadar,4030,GJ
Okha,4030,GJ
Olpad,4030,GJ
Paddhari,4030,GJ
Padra,4030,GJ
Palanpur,4030,GJ
Palanswa,4030,GJ
Palitana,4030,GJ
Paliyad,4030,GJ
Palsana,4030,GJ
Panch Mahals,4030,GJ
Panchmahal district,4030,GJ
Pardi,4030,GJ
Parnera,4030,GJ
Patan,4030,GJ
Pavi Jetpur,4030,GJ
Petlad,4030,GJ
Pipavav,4030,GJ
Piplod,4030,GJ
Porbandar,4030,GJ
Prabhas Patan,4030,GJ
Prantij,4030,GJ
Radhanpur,4030,GJ
Rajkot,4030,GJ
Rajpipla,4030,GJ
Rajula,4030,GJ
Ranavav,4030,GJ
Ranpur,4030,GJ
Rapar,4030,GJ
Reha,4030,GJ
Roha,4030,GJ
Sabar Kantha,4030,GJ
Sachin,4030,GJ
Salaya,4030,GJ
Samakhiali,4030,GJ
Sanand,4030,GJ
Sankheda,4030,GJ
Sarbhon,4030,GJ
Sardoi,4030,GJ
Sarkhej,4030,GJ
Sathamba,4030,GJ
Savarkundla,4030,GJ
Savli,4030,GJ
Sayla,4030,GJ
Shahpur,4030,GJ
Shivrajpur,4030,GJ
Siddhpur,4030,GJ
Sihor,4030,GJ
Sikka,4030,GJ
Sinor,4030,GJ
Sojitra,4030,GJ
Songadh,4030,GJ
Supedi,4030,GJ
Surat,4030,GJ
Surendranagar,4030,GJ
Sutrapada,4030,GJ
Talaja,4030,GJ
Tankara,4030,GJ
Tapi,4030,GJ
Than,4030,GJ
Thangadh,4030,GJ
Tharad,4030,GJ
Thasra,4030,GJ
The Dangs,4030,GJ
Umarpada,4030,GJ
Umrala,4030,GJ
Umreth,4030,GJ
Un,4030,GJ
Una,4030,GJ
Unjha,4030,GJ
Upleta,4030,GJ
Utran,4030,GJ
Vadgam,4030,GJ
Vadnagar,4030,GJ
Vadodara,4030,GJ
Vaghodia,4030,GJ
Vaghodia INA,4030,GJ
Vallabh Vidyanagar,4030,GJ
Vallabhipur,4030,GJ
Valsad,4030,GJ
Vanala,4030,GJ
Vansda,4030,GJ
Vanthli,4030,GJ
Vapi,4030,GJ
Vartej,4030,GJ
Vasa,4030,GJ
Vasavad,4030,GJ
Vaso,4030,GJ
Vataman,4030,GJ
Vejalpur,4030,GJ
Veraval,4030,GJ
Vijapur,4030,GJ
Vinchhiya,4030,GJ
Viramgam,4030,GJ
Virpur,4030,GJ
Visavadar,4030,GJ
Visnagar,4030,GJ
Vyara,4030,GJ
Wadhai,4030,GJ
Wadhwan,4030,GJ
Waghai,4030,GJ
Wankaner,4030,GJ
Ambala,4007,HR
Asandh,4007,HR
Ateli Mandi,4007,HR
Bahadurgarh,4007,HR
Bara Uchana,4007,HR
Barwala,4007,HR
Bawal,4007,HR
Beri Khas,4007,HR
Bhiwani,4007,HR
Bilaspur,4007,HR
Buriya,4007,HR
Charkhi Dadri,4007,HR
Chhachhrauli,4007,HR
Dabwali,4007,HR
Dharuhera,4007,HR
Ellenabad,4007,HR
Faridabad,4007,HR
Farrukhnagar,4007,HR
Fatehabad,4007,HR
Firozpur Jhirka,4007,HR
Gharaunda,4007,HR
Gohana,4007,HR
Gorakhpur,4007,HR
Gurgaon,4007,HR
Hansi,4007,HR
Hasanpur,4007,HR
Hisar,4007,HR
Hodal,4007,HR
Inda Chhoi,4007,HR
Indri,4007,HR
Jagadhri,4007,HR
Jakhal,4007,HR
Jhajjar,4007,HR
Jind,4007,HR
Kaithal,4007,HR
Kalanaur,4007,HR
Kalanwali,4007,HR
Kanina Khas,4007,HR
Karnal,4007,HR
Kharkhauda,4007,HR
Kheri Sampla,4007,HR
Kurukshetra,4007,HR
Ladwa,4007,HR
Loharu,4007,HR
Maham,4007,HR
Mahendragarh,4007,HR
Mandholi Kalan,4007,HR
Mustafabad,4007,HR
Narayangarh,4007,HR
Narnaul,4007,HR
Narnaund,4007,HR
Narwana,4007,HR
Nilokheri,4007,HR
Nuh,4007,HR
Palwal,4007,HR
Panchkula,4007,HR
Panipat,4007,HR
Pataudi,4007,HR
Pehowa,4007,HR
Pinjaur,4007,HR
Punahana,4007,HR
Pundri,4007,HR
Radaur,4007,HR
Rania,4007,HR
Ratia,4007,HR
Rewari,4007,HR
Rohtak,4007,HR
Safidon,4007,HR
Samalkha,4007,HR
Shadipur Julana,4007,HR
Shahabad,4007,HR
Sirsa,4007,HR
Sohna,4007,HR
Sonipat,4007,HR
Taoru,4007,HR
Thanesar,4007,HR
Tohana,4007,HR
Tosham,4007,HR
Uklana,4007,HR
Yamunanagar,4007,HR
Arki,4020,HP
Baddi,4020,HP
Banjar,4020,HP
Bilaspur,4020,HP
Chamba,4020,HP
Chaupal,4020,HP
Chowari,4020,HP
Chuari Khas,4020,HP
Dagshai,4020,HP
Dalhousie,4020,HP
Daulatpur,4020,HP
Dera Gopipur,4020,HP
Dharamsala,4020,HP
Gagret,4020,HP
Ghumarwin,4020,HP
Hamirpur,4020,HP
Jawala Mukhi,4020,HP
Jogindarnagar,4020,HP
Jubbal,4020,HP
Jutogh,4020,HP
Kalka,4020,HP
Kangar,4020,HP
Kangra,4020,HP
Kasauli,4020,HP
Kinnaur,4020,HP
Kotkhai,4020,HP
Kotla,4020,HP
Kulu,4020,HP
Kyelang,4020,HP
Lahul and Spiti,4020,HP
Manali,4020,HP
Mandi,4020,HP
Nadaun,4020,HP
Nagar,4020,HP
Nagrota,4020,HP
Nahan,4020,HP
Nalagarh,4020,HP
Palampur,4020,HP
Pandoh,4020,HP
Paonta Sahib,4020,HP
Parwanoo,4020,HP
Rajgarh,4020,HP
Rampur,4020,HP
Rohru,4020,HP
Sabathu,4020,HP
Santokhgarh,4020,HP
Sarahan,4020,HP
Sarka Ghat,4020,HP
Seoni,4020,HP
Shimla,4020,HP
Sirmaur,4020,HP
Solan,4020,HP
Sundarnagar,4020,HP
Theog,4020,HP
Tira Sujanpur,4020,HP
Una,4020,HP
Yol,4020,HP
Akhnur,4029,JK
Anantnag,4029,JK
Awantipur,4029,JK
Badgam,4029,JK
Bandipore,4029,JK
Banihal,4029,JK
Baramula,4029,JK
Batoti,4029,JK
Bhadarwah,4029,JK
Bijbehara,4029,JK
Bishnah,4029,JK
Doda,4029,JK
Ganderbal,4029,JK
Gho Brahmanan de,4029,JK
Hajan,4029,JK
Hiranagar,4029,JK
Jammu,4029,JK
Jaurian,4029,JK
Kathua,4029,JK
Katra,4029,JK
Khaur,4029,JK
Kishtwar,4029,JK
Kud,4029,JK
Kulgam,4029,JK
Kupwara,4029,JK
Ladakh,4029,JK
Magam,4029,JK
Nawanshahr,4029,JK
Noria,4029,JK
Padam,4029,JK
Pahlgam,4029,JK
Parol,4029,JK
Pattan,4029,JK
Pulwama,4029,JK
Punch,4029,JK
Qazigund,4029,JK
Rajaori,4029,JK
Rajauri,4029,JK
Ramban,4029,JK
Ramgarh,4029,JK
Ramnagar,4029,JK
Riasi,4029,JK
Samba,4029,JK
Shupiyan,4029,JK
Sopur,4029,JK
Soyibug,4029,JK
Srinagar,4029,JK
Sumbal,4029,JK
Thang,4029,JK
Thanna Mandi,4029,JK
Tral,4029,JK
Tsrar Sharif,4029,JK
Udhampur,4029,JK
Uri,4029,JK
Bagra,4025,JH
Barka Kana,4025,JH
Barki Saria,4025,JH
Barwadih,4025,JH
Bhojudih,4025,JH
Bokaro,4025,JH
Bundu,4025,JH
Chaibasa,4025,JH
Chakradharpur,4025,JH
Chakulia,4025,JH
Chandil,4025,JH
Chas,4025,JH
Chatra,4025,JH
Chiria,4025,JH
Daltonganj,4025,JH
Deogarh,4025,JH
Dhanbad,4025,JH
Dhanwar,4025,JH
Dugda,4025,JH
Dumka,4025,JH
Garhwa,4025,JH
Ghatsila,4025,JH
Giridih,4025,JH
Gobindpur,4025,JH
Godda,4025,JH
Gomoh,4025,JH
Gopinathpur,4025,JH
Gua,4025,JH
Gumia,4025,JH
Gumla,4025,JH
Hazaribag,4025,JH
Hazaribagh,4025,JH
Hesla,4025,JH
Husainabad,4025,JH
Jagannathpur,4025,JH
Jamadoba,4025,JH
Jamshedpur,4025,JH
Jamtara,4025,JH
Jasidih,4025,JH
Jharia,4025,JH
Jugsalai,4025,JH
Jumri Tilaiya,4025,JH
Kalikapur,4025,JH
Kandra,4025,JH
Kanke,4025,JH
Katras,4025,JH
Kenduadih,4025,JH
Kharsawan,4025,JH
Khunti,4025,JH
Kodarma,4025,JH
Kuju,4025,JH
Latehar,4025,JH
Lohardaga,4025,JH
Madhupur,4025,JH
Malkera,4025,JH
Manoharpur,4025,JH
Mugma,4025,JH
Mushabani,4025,JH
Neturhat,4025,JH
Nirsa,4025,JH
Noamundi,4025,JH
Pakur,4025,JH
Palamu,4025,JH
Pashchim Singhbhum,4025,JH
patamda,4025,JH
Pathardih,4025,JH
Purba Singhbhum,4025,JH
Ramgarh,4025,JH
Ranchi,4025,JH
Ray,4025,JH
Sahibganj,4025,JH
Saraikela,4025,JH
Sarubera,4025,JH
Sijua,4025,JH
Simdega,4025,JH
Sini,4025,JH
Topchanchi,4025,JH
Afzalpur,4026,KA
Ajjampur,4026,KA
Aland,4026,KA
Alnavar,4026,KA
Alur,4026,KA
Anekal,4026,KA
Ankola,4026,KA
Annigeri,4026,KA
Arkalgud,4026,KA
Arsikere,4026,KA
Athni,4026,KA
Aurad,4026,KA
Badami,4026,KA
Bagalkot,4026,KA
Bagepalli,4026,KA
Bail-Hongal,4026,KA
Ballari,4026,KA
Banavar,4026,KA
Bangarapet,4026,KA
Bannur,4026,KA
Bantval,4026,KA
Basavakalyan,4026,KA
Basavana Bagevadi,4026,KA
Belagavi,4026,KA
Belluru,4026,KA
Beltangadi,4026,KA
Belur,4026,KA
Bengaluru,4026,KA
Bengaluru Rural,4026,KA
Bengaluru Urban,4026,KA
Bhadravati,4026,KA
Bhalki,4026,KA
Bhatkal,4026,KA
Bidar,4026,KA
Bilgi,4026,KA
Birur,4026,KA
Byadgi,4026,KA
Byndoor,4026,KA
Canacona,4026,KA
Challakere,4026,KA
Chamrajnagar,4026,KA
Channagiri,4026,KA
Channapatna,4026,KA
Channarayapatna,4026,KA
Chik Ballapur,4026,KA
Chikkaballapur,4026,KA
Chikkamagaluru,4026,KA
Chiknayakanhalli,4026,KA
Chikodi,4026,KA
Chincholi,4026,KA
Chintamani,4026,KA
Chitapur,4026,KA
Chitradurga,4026,KA
Closepet,4026,KA
Coondapoor,4026,KA
Dakshina Kannada,4026,KA
Dandeli,4026,KA
Davanagere,4026,KA
Devanhalli,4026,KA
Dharwad,4026,KA
Dod Ballapur,4026,KA
French Rocks,4026,KA
Gadag,4026,KA
Gadag-Betageri,4026,KA
Gajendragarh,4026,KA
Gangawati,4026,KA
Gangolli,4026,KA
Gokak,4026,KA
Gokarna,4026,KA
Goribidnur,4026,KA
Gorur,4026,KA
Gubbi,4026,KA
Gudibanda,4026,KA
Guledagudda,4026,KA
Gundlupet,4026,KA
Gurmatkal,4026,KA
Hadagalli,4026,KA
Haliyal,4026,KA
Hampi,4026,KA
Hangal,4026,KA
Harihar,4026,KA
Harpanahalli,4026,KA
Hassan,4026,KA
Haveri,4026,KA
Heggadadevankote,4026,KA
Hirekerur,4026,KA
Hiriyur,4026,KA
Holalkere,4026,KA
Hole Narsipur,4026,KA
Homnabad,4026,KA
Honavar,4026,KA
Honnali,4026,KA
Hosanagara,4026,KA
Hosangadi,4026,KA
Hosdurga,4026,KA
Hoskote,4026,KA
Hospet,4026,KA
Hubballi,4026,KA
Hukeri,4026,KA
Hungund,4026,KA
Hunsur,4026,KA
Ilkal,4026,KA
Indi,4026,KA
Jagalur,4026,KA
Jamkhandi,4026,KA
Jevargi,4026,KA
Kadur,4026,KA
Kalaburgi,4026,KA
Kalghatgi,4026,KA
Kampli,4026,KA
Kankanhalli,4026,KA
Karkala,4026,KA
Karwar,4026,KA
Kavalur,4026,KA
Kerur,4026,KA
Khanapur,4026,KA
Kodagu,4026,KA
Kodigenahalli,4026,KA
Kodlipet,4026,KA
Kolar,4026,KA
Kollegal,4026,KA
Konanur,4026,KA
Konnur,4026,KA
Koppa,4026,KA
Koppal,4026,KA
Koratagere,4026,KA
Kotturu,4026,KA
Krishnarajpet,4026,KA
Kudachi,4026,KA
Kudligi,4026,KA
Kumsi,4026,KA
Kumta,4026,KA
Kundgol,4026,KA
Kunigal,4026,KA
Kurgunta,4026,KA
Kushalnagar,4026,KA
Kushtagi,4026,KA
Lakshmeshwar,4026,KA
Lingsugur,4026,KA
Londa,4026,KA
Maddagiri,4026,KA
Maddur,4026,KA
Madikeri,4026,KA
Magadi,4026,KA
Mahalingpur,4026,KA
Malavalli,4026,KA
Malpe,4026,KA
Malur,4026,KA
Mandya,4026,KA
Mangaluru,4026,KA
Manipal,4026,KA
Manvi,4026,KA
Mayakonda,4026,KA
Melukote,4026,KA
Mudbidri,4026,KA
Muddebihal,4026,KA
Mudgal,4026,KA
Mudgere,4026,KA
Mudhol,4026,KA
Mulbagal,4026,KA
Mulgund,4026,KA
Mulki,4026,KA
Mundargi,4026,KA
Mundgod,4026,KA
Munirabad,4026,KA
Murudeshwara,4026,KA
Mysuru,4026,KA
Nagamangala,4026,KA
Nanjangud,4026,KA
Narasimharajapura,4026,KA
Naregal,4026,KA
Nargund,4026,KA
Navalgund,4026,KA
Nelamangala,4026,KA
Nyamti,4026,KA
Pangala,4026,KA
Pavugada,4026,KA
Piriyapatna,4026,KA
Ponnampet,4026,KA
Puttur,4026,KA
Rabkavi,4026,KA
Raichur,4026,KA
Ramanagara,4026,KA
Ranibennur,4026,KA
Raybag,4026,KA
Robertsonpet,4026,KA
Ron,4026,KA
Sadalgi,4026,KA
Sagar,4026,KA
Sakleshpur,4026,KA
Sandur,4026,KA
Sanivarsante,4026,KA
Sankeshwar,4026,KA
Sargur,4026,KA
Saundatti,4026,KA
Savanur,4026,KA
Seram,4026,KA
Shahabad,4026,KA
Shahpur,4026,KA
Shiggaon,4026,KA
Shikarpur,4026,KA
Shimoga,4026,KA
Shirhatti,4026,KA
Shorapur,4026,KA
Shrirangapattana,4026,KA
Siddapur,4026,KA
Sidlaghatta,4026,KA
Sindgi,4026,KA
Sindhnur,4026,KA
Sira,4026,KA
Sirsi,4026,KA
Siruguppa,4026,KA
Someshwar,4026,KA
Somvarpet,4026,KA
Sorab,4026,KA
Sravana Belgola,4026,KA
Sringeri,4026,KA
Srinivaspur,4026,KA
Sulya,4026,KA
Suntikoppa,4026,KA
Talikota,4026,KA
Tarikere,4026,KA
Tekkalakote,4026,KA
Terdal,4026,KA
Tiptur,4026,KA
Tirthahalli,4026,KA
Tirumakudal Narsipur,4026,KA
Tumakuru,4026,KA
Turuvekere,4026,KA
Udupi,4026,KA
Ullal,4026,KA
Uttar Kannada,4026,KA
Vadigenhalli,4026,KA
Vijayapura,4026,KA
Virarajendrapet,4026,KA
Wadi,4026,KA
Yadgir,4026,KA
Yelahanka,4026,KA
Yelandur,4026,KA
Yelbarga,4026,KA
Yellapur,4026,KA
Adoor,4028,KL
Alappuzha,4028,KL
Aluva,4028,KL
Alwaye,4028,KL
Angamali,4028,KL
Aroor,4028,KL
Arukutti,4028,KL
Attingal,4028,KL
Avanoor,4028,KL
Azhikkal,4028,KL
Beypore,4028,KL
Changanacheri,4028,KL
Chelakara,4028,KL
Chengannur,4028,KL
Cherpulassery,4028,KL
Cherthala,4028,KL
Chetwayi,4028,KL
Chittur,4028,KL
Cochin,4028,KL
Dharmadom,4028,KL
Edakkulam,4028,KL
Elur,4028,KL
Erattupetta,4028,KL
Ernakulam,4028,KL
Ferokh,4028,KL
Guruvayur,4028,KL
Idukki,4028,KL
Iringal,4028,KL
Irinjalakuda,4028,KL
Kadakkavoor,4028,KL
Kalamassery,4028,KL
Kalavoor,4028,KL
Kalpetta,4028,KL
Kanhangad,4028,KL
Kannavam,4028,KL
Kannur,4028,KL
Kasaragod,4028,KL
Kattanam,4028,KL
Kayankulam,4028,KL
Kizhake Chalakudi,4028,KL
Kodungallur,4028,KL
Kollam,4028,KL
Kotamangalam,4028,KL
Kottayam,4028,KL
Kovalam,4028,KL
Kozhikode,4028,KL
Kumbalam,4028,KL
Kunnamangalam,4028,KL
Kunnamkulam,4028,KL
Kunnumma,4028,KL
Kutiatodu,4028,KL
Kuttampuzha,4028,KL
Lalam,4028,KL
Mahe,4028,KL
Malappuram,4028,KL
Manjeri,4028,KL
Manjeshwaram,4028,KL
Mannarakkat,4028,KL
Marayur,4028,KL
Mattanur,4028,KL
Mavelikara,4028,KL
Mavoor,4028,KL
Muluppilagadu,4028,KL
Munnar,4028,KL
Muvattupula,4028,KL
Muvattupuzha,4028,KL
Nadapuram,4028,KL
Naduvannur,4028,KL
Nedumangad,4028,KL
Neyyattinkara,4028,KL
Nileshwar,4028,KL
Ottappalam,4028,KL
Palackattumala,4028,KL
Palakkad district,4028,KL
Palghat,4028,KL
Panamaram,4028,KL
Pappinissheri,4028,KL
Paravur Tekkumbhagam,4028,KL
Pariyapuram,4028,KL
Pathanamthitta,4028,KL
Pattanamtitta,4028,KL
Payyanur,4028,KL
Perinthalmanna,4028,KL
Perumbavoor,4028,KL
Perumpavur,4028,KL
Perya,4028,KL
Piravam,4028,KL
Ponmana,4028,KL
Ponnani,4028,KL
Punalur,4028,KL
Ramamangalam,4028,KL
Shertallai,4028,KL
Shoranur,4028,KL
Taliparamba,4028,KL
Thalassery,4028,KL
Thanniyam,4028,KL
Thiruvananthapuram,4028,KL
Thrissur,4028,KL
Tirur,4028,KL
Tiruvalla,4028,KL
Vaikam,4028,KL
Varkala,4028,KL
Vatakara,4028,KL
Vayalar,4028,KL
Vettur,4028,KL
Wayanad,4028,KL
Kargil,4852,LA
Leh,4852,LA
Kavaratti,4019,LD
Lakshadweep,4019,LD
Agar,4039,MP
Ajaigarh,4039,MP
Akodia,4039,MP
Alampur,4039,MP
Alirajpur,4039,MP
Alot,4039,MP
Amanganj,4039,MP
Amarkantak,4039,MP
Amarpatan,4039,MP
Amarwara,4039,MP
Ambah,4039,MP
Amla,4039,MP
Anjad,4039,MP
Antri,4039,MP
Anuppur,4039,MP
Aron,4039,MP
Ashoknagar,4039,MP
Ashta,4039,MP
Babai,4039,MP
Badarwas,4039,MP
Badnawar,4039,MP
Bagh,4039,MP
Bagli,4039,MP
Baihar,4039,MP
Baikunthpur,4039,MP
Bakshwaha,4039,MP
Balaghat,4039,MP
Baldeogarh,4039,MP
Bamna,4039,MP
Bamor Kalan,4039,MP
Bamora,4039,MP
Banda,4039,MP
Barela,4039,MP
Barghat,4039,MP
Bargi,4039,MP
Barhi,4039,MP
Barwani,4039,MP
Basoda,4039,MP
Begamganj,4039,MP
Beohari,4039,MP
Berasia,4039,MP
Betma,4039,MP
Betul,4039,MP
Betul Bazar,4039,MP
Bhabhra,4039,MP
Bhainsdehi,4039,MP
Bhander,4039,MP
Bhanpura,4039,MP
Bhawaniganj,4039,MP
Bhikangaon,4039,MP
Bhind,4039,MP
Bhitarwar,4039,MP
Bhopal,4039,MP
Biaora,4039,MP
Bijawar,4039,MP
Bijrauni,4039,MP
Bodri,4039,MP
Burhanpur,4039,MP
Burhar,4039,MP
Chanderi,4039,MP
Chandia,4039,MP
Chandla,4039,MP
Chhatarpur,4039,MP
Chhindwara,4039,MP
Chichli,4039,MP
Chorhat,4039,MP
Daboh,4039,MP
Dabra,4039,MP
Damoh,4039,MP
Datia,4039,MP
Deori Khas,4039,MP
Depalpur,4039,MP
Dewas,4039,MP
Dhamnod,4039,MP
Dhana,4039,MP
Dhar,4039,MP
Dharampuri,4039,MP
Dindori,4039,MP
Etawa,4039,MP
Gadarwara,4039,MP
Garha Brahman,4039,MP
Garhakota,4039,MP
Gautampura,4039,MP
Ghansor,4039,MP
Gogapur,4039,MP
Gohadi,4039,MP
Govindgarh,4039,MP
Guna,4039,MP
Gurh,4039,MP
Gwalior,4039,MP
Harda,4039,MP
Harda Khas,4039,MP
Harpalpur,4039,MP
Harrai,4039,MP
Harsud,4039,MP
Hatod,4039,MP
Hatta,4039,MP
Hindoria,4039,MP
Hoshangabad,4039,MP
Iawar,4039,MP
Ichhawar,4039,MP
Iklehra,4039,MP
Indore,4039,MP
Isagarh,4039,MP
Itarsi,4039,MP
Jabalpur,4039,MP
Jaisinghnagar,4039,MP
Jaithari,4039,MP
Jamai,4039,MP
Jaora,4039,MP
Jatara,4039,MP
Jawad,4039,MP
Jhabua,4039,MP
Jiran,4039,MP
Jobat,4039,MP
Kailaras,4039,MP
Kaimori,4039,MP
Kannod,4039,MP
Kareli,4039,MP
Karera,4039,MP
Karrapur,4039,MP
Kasrawad,4039,MP
Katangi,4039,MP
Katni,4039,MP
Khachrod,4039,MP
Khailar,4039,MP
Khajuraho Group of Monuments,4039,MP
Khamaria,4039,MP
Khandwa,4039,MP
Khargapur,4039,MP
Khargone,4039,MP
Khategaon,4039,MP
Khilchipur,4039,MP
Khirkiyan,4039,MP
Khujner,4039,MP
Khurai,4039,MP
Kolaras,4039,MP
Korwai,4039,MP
Kotar,4039,MP
Kothi,4039,MP
Kotma,4039,MP
Kotwa,4039,MP
Kukshi,4039,MP
Kumbhraj,4039,MP
Lahar,4039,MP
Lakhnadon,4039,MP
Leteri,4039,MP
Lodhikheda,4039,MP
Machalpur,4039,MP
Madhogarh,4039,MP
Maheshwar,4039,MP
Mahgawan,4039,MP
Maihar,4039,MP
Majholi,4039,MP
Maksi,4039,MP
Malhargarh,4039,MP
Manasa,4039,MP
Manawar,4039,MP
Mandideep,4039,MP
Mandla,4039,MP
Mandleshwar,4039,MP
Mandsaur,4039,MP
Mangawan,4039,MP
Manpur,4039,MP
Mau,4039,MP
Mauganj,4039,MP
Mihona,4039,MP
Mohgaon,4039,MP
Morar,4039,MP
Morena,4039,MP
Multai,4039,MP
Mundi,4039,MP
Mungaoli,4039,MP
Murwara,4039,MP
Nagda,4039,MP
Nagod,4039,MP
Naigarhi,4039,MP
Nainpur,4039,MP
Namli,4039,MP
Naraini,4039,MP
Narayangarh,4039,MP
Narsimhapur,4039,MP
Narsinghgarh,4039,MP
Narwar,4039,MP
Nasrullahganj,4039,MP
Neemuch,4039,MP
Nepanagar,4039,MP
Orchha,4039,MP
Pachmarhi,4039,MP
Palera,4039,MP
Pali,4039,MP
Panagar,4039,MP
Panara,4039,MP
Pandhana,4039,MP
Pandhurna,4039,MP
Panna,4039,MP
Pansemal,4039,MP
Parasia,4039,MP
Patan,4039,MP
Patharia,4039,MP
Pawai,4039,MP
Petlawad,4039,MP
Piploda,4039,MP
Pithampur,4039,MP
Porsa,4039,MP
Punasa,4039,MP
Raghogarh,4039,MP
Rahatgarh,4039,MP
Raisen,4039,MP
Rajgarh,4039,MP
Rajnagar,4039,MP
Rajpur,4039,MP
Rampura,4039,MP
Ranapur,4039,MP
Ratangarh,4039,MP
Ratlam,4039,MP
Rehli,4039,MP
Rehti,4039,MP
Rewa,4039,MP
Sabalgarh,4039,MP
Sagar,4039,MP
Sailana,4039,MP
Sanawad,4039,MP
Sanchi,4039,MP
Sanwer,4039,MP
Sarangpur,4039,MP
Satna,4039,MP
Satwas,4039,MP
Saugor,4039,MP
Sausar,4039,MP
Sehore,4039,MP
Sendhwa,4039,MP
Seondha,4039,MP
Seoni,4039,MP
Seoni Malwa,4039,MP
Shahdol,4039,MP
Shahgarh,4039,MP
Shahpur,4039,MP
Shahpura,4039,MP
Shajapur,4039,MP
Shamgarh,4039,MP
Sheopur,4039,MP
Shivpuri,4039,MP
Shujalpur,4039,MP
Sidhi,4039,MP
Sihora,4039,MP
Simaria,4039,MP
Singoli,4039,MP
Singrauli,4039,MP
Sirmaur,4039,MP
Sironj,4039,MP
Sitamau,4039,MP
Sohagi,4039,MP
Sohagpur,4039,MP
Sultanpur,4039,MP
Susner,4039,MP
Tal,4039,MP
Talen,4039,MP
Tarana,4039,MP
Tekanpur,4039,MP
Tendukheda,4039,MP
Teonthar,4039,MP
Thandla,4039,MP
Tikamgarh,4039,MP
Tirodi,4039,MP
Udaipura,4039,MP
Ujjain,4039,MP
Ukwa,4039,MP
Umaria,4039,MP
Umri,4039,MP
Unhel,4039,MP
Vidisha,4039,MP
Waraseoni,4039,MP
Achalpur,4008,MH
Adawad,4008,MH
Agar Panchaitan,4008,MH
Aheri,4008,MH
Ahmadpur,4008,MH
Ahmednagar,4008,MH
Airoli,4008,MH
Ajara,4008,MH
Akalkot,4008,MH
Akluj,4008,MH
Akola,4008,MH
Akolner,4008,MH
Akot,4008,MH
Akrani,4008,MH
Alandi,4008,MH
Ale,4008,MH
Alibag,4008,MH
Alkuti,4008,MH
Allapalli,4008,MH
Amalner,4008,MH
Amarnath,4008,MH
Ambad,4008,MH
Ambajogai,4008,MH
Ambegaon,4008,MH
Ambernath,4008,MH
Amgaon,4008,MH
Amravati,4008,MH
Andheri,4008,MH
Andura,4008,MH
Anjangaon,4008,MH
Anjarle,4008,MH
Anshing,4008,MH
Arag,4008,MH
Arangaon,4008,MH
